4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
4.000000000000000000e+00	1.200000000000000000e+01	0.000000000000000000e+00	2.500000000000000000e+01	1.800000000000000000e+01	6.430000000000000000e+02	9.500000000000000000e+01	3.110000000000000000e+02	5.930000000000000000e+02	6.600000000000000000e+01	1.820000000000000000e+02	5.140000000000000000e+02	1.550000000000000000e+02	4.260000000000000000e+02	6.100000000000000000e+02	1.680000000000000000e+02	6.600000000000000000e+01	2.000000000000000000e+01	4.040000000000000000e+02	0.000000000000000000e+00	3.700000000000000000e+01	2.000000000000000000e+01	7.000000000000000000e+00	4.900000000000000000e+02	2.700000000000000000e+01	0.000000000000000000e+00	3.170000000000000000e+02	2.700000000000000000e+01	9.400000000000000000e+02	1.000000000000000000e+01	1.632000000000000000e+03	8.900000000000000000e+01	6.900000000000000000e+01	1.700000000000000000e+01	3.490000000000000000e+02	1.519000000000000000e+03	5.230000000000000000e+02	2.780000000000000000e+02	1.254000000000000000e+03	9.000000000000000000e+01	0.000000000000000000e+00	2.340000000000000000e+02	1.410000000000000000e+02
